Sentence
"The DELL Vostro Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.2-star rating based on 533 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 41290 rupees, down from the MRP of 55347 rupees."
"The DELL Inspiron Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 126 reviews. It features 4 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 45990 rupees, down from the MRP of 46156 rupees."
"The acer Aspire 3 Pentium Silver, equipped with a Intel Pentium Silver Processor, boasts a solid 4.0-star rating based on 19 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 26490 rupees, down from the MRP of 32990 rupees."
"The ASUS Vivobook AMD R5 5600H Ryzen 5 Hexa Core 10th Gen, equipped with a AMD Ryzen 5 Hexa Core Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 54980 rupees, down from the MRP of 74990 rupees."
"The MSI Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 58490 rupees, down from the MRP of 72990 rupees."
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65359 rupees, down from the MRP of 83034 rupees."
"The Nokia PureBook X14 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.4-star rating based on 1498 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 50490 rupees, down from the MRP of 90000 rupees."
"The HP Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.3-star rating based on 3850 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 37990 rupees, down from the MRP of 46052 rupees."
"The Infinix INBook X2 Plus Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.1-star rating based on 146 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 40990 rupees, down from the MRP of 49990 rupees."
"The Lenovo IdeaPad 3 Dual Core 3020e, equipped with a AMD Dual Core Processor, boasts a solid 4.1-star rating based on 113 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 27990 rupees, down from the MRP of 38390 rupees."
"The acer Swift 3 Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 29 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 62500 rupees, down from the MRP of 89999 rupees."
"The Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 3.9-star rating based on 50 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 40200 rupees, down from the MRP of 49999 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The Lenovo Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 58226 rupees, down from the MRP of 89990 rupees."
"The HP Pavilion Intel Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 4.0-star rating based on 109 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63990 rupees, down from the MRP of 75799 rupees."
"The ASUS Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB SSD for efficient multitasking and storage, all at a discounted price of 69088 rupees, down from the MRP of 80990 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The DELL Core i3 12th Gen, equipped with a Intel Core i3 Processor (12th Gen), boasts a solid 4.7-star rating based on 3 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 50090 rupees, down from the MRP of 64133 rupees."
"The DELL Inspiron Ryzen 5 Quad Core 3450U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.0-star rating based on 318 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 44990 rupees, down from the MRP of 56573 rupees."
"The ASUS Chromebook Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 4.1-star rating based on 208 reviews. It features 4 GB LPDDR4 RAM and 35.56 cm (14 inch) Touchscreen Display for efficient multitasking and storage, all at a discounted price of 25990 rupees, down from the MRP of 29990 rupees."
"The HP HP 250 G7 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB HDD|512 GB SSD for efficient multitasking and storage, all at a discounted price of 54890 rupees, down from the MRP of 76800 rupees."
"The ASUS ExpertBook P1 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 61249 rupees, down from the MRP of 68990 rupees."
"The DELL Ryzen 5 Quad Core, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.6-star rating based on 5 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 52990 rupees, down from the MRP of 66560 rupees."
"The Lenovo Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.4-star rating based on 373 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 68990 rupees, down from the MRP of 79890 rupees."
"The ASUS ExpertBook P2 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 69290 rupees, down from the MRP of 77990 rupees."
"The HP 14s Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.4-star rating based on 789 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 52490 rupees, down from the MRP of 56162 rupees."
"The DELL Inspiron Ryzen 5 Quad Core 3450U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.0-star rating based on 122 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49890 rupees, down from the MRP of 63973 rupees."
"The ASUS ExpertBook P1 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 3.9-star rating based on 10 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 62490 rupees, down from the MRP of 70990 rupees."
"The DELL Vostro Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 69160 rupees, down from the MRP of 89694 rupees."
"The SAMSUNG Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 4.5-star rating based on 13 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 67990 rupees."
"The DELL Inspiron 3000 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.9-star rating based on 84 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 38170 rupees, down from the MRP of 58229 rupees."
"The Nokia PureBook S14 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.0-star rating based on 815 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 40990 rupees, down from the MRP of 82990 rupees."
"The acer Nitro 5 Ryzen 5 Hexa Core AMD R5, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 298 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 79999 rupees."
"The Infinix X1 Slim Series Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.2-star rating based on 396 reviews. It features 16 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49990 rupees, down from the MRP of 64999 rupees."
"The ASUS VivoBook 14 (2022) Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 4.3-star rating based on 12 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 62990 rupees, down from the MRP of 82990 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The HP Ryzen 3 Hexa Core 4th Gen, equipped with a AMD Ryzen 3 Hexa Core Processor (4th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 60990 rupees, down from the MRP of 68360 rupees."
"The DELL Ryzen 5 Quad Core, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.6-star rating based on 5 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 52990 rupees, down from the MRP of 66560 rupees."
"The SAMSUNG Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 4.5-star rating based on 13 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 67990 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The DELL Vostro Ryzen 5 Quad Core 3500U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.4-star rating based on 15 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49690 rupees, down from the MRP of 61740 rupees."
"The Mi Notebook Horizon Edition 14 Core i7 10th Gen, equipped with a Intel Core i7 Processor (10th Gen), boasts a solid 4.2-star rating based on 567 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 65999 rupees."
"The Lenovo Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 164 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 38990 rupees, down from the MRP of 51544 rupees."
"The Lenovo Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 59490 rupees, down from the MRP of 89490 rupees."
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 68490 rupees, down from the MRP of 84173 rupees."
"The MSI GL Core i7 7th Gen, equipped with a Full HD LED Backlit Anti-glare Wideview Display for Better Visual Experience, boasts a solid 3.5-star rating based on 6 reviews. It features NVIDIA Geforce GTX 1050 for Desktop Level Performance and 8 GB DDR4 RAM for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 79257 rupees."
"The Infinix INBook X2 Plus Core i7 11th Gen, equipped with a Intel Core i7 Processor (11th Gen), boasts a solid 4.5-star rating based on 22 reviews. It features 16 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 57990 rupees, down from the MRP of 79990 rupees."
"The Lenovo IdeaPad Gaming 3 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.1-star rating based on 44 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 58900 rupees, down from the MRP of 93690 rupees."
